2698.791	3.194242e-41	-404.9563	-80.41
2698.548	2.44373e-41	-406.1195	-80.4
2698.306	1.096176e-41	-409.6012	-80.39
2698.063	4.865822e-42	-413.1284	-80.38
2697.82	1.772321e-41	-407.5146	-80.37
2697.578	2.251965e-41	-406.4744	-80.36
2697.335	9.120141e-42	-410.4	-80.35
2697.093	4.763468e-41	-403.2208	-80.34
2696.85	3.864518e-41	-404.129	-80.33
2696.608	9.984594e-42	-410.0067	-80.32
2696.365	1.264926e-41	-408.9793	-80.31
2696.123	3.628225e-42	-414.4031	-80.3
2695.881	2.459096e-41	-406.0922	-80.29
2695.639	8.739406e-42	-410.5852	-80.28
2695.396	2.767701e-41	-405.5788	-80.27
2695.154	4.638733e-41	-403.336	-80.26
2694.912	1.721113e-41	-407.6419	-80.25
2694.67	1.244506e-41	-409.05	-80.24
2694.428	1.434526e-41	-408.4329	-80.23
2694.186	1.856655e-41	-407.3127	-80.22
2693.944	4.900707e-41	-403.0974	-80.21
2693.702	3.141033e-42	-415.0293	-80.2
2693.46	5.607484e-41	-402.5123	-80.19
2693.219	5.569412e-41	-402.5419	-80.18
2692.977	1.413318e-41	-408.4976	-80.17
2692.735	8.762024e-42	-410.574	-80.16
2692.494	4.089988e-41	-403.8828	-80.15
2692.252	1.107455e-41	-409.5567	-80.14
2692.01	4.022848e-41	-403.9547	-80.13
2691.769	2.838862e-41	-405.4686	-80.12
2691.527	2.675872e-42	-415.7253	-80.11
2691.286	4.681069e-41	-403.2965	-80.1
2691.044	3.501002e-41	-404.5581	-80.09
2690.803	3.43431e-41	-404.6416	-80.08
2690.562	3.97762e-41	-404.0038	-80.07
2690.32	2.283952e-41	-406.4131	-80.06
2690.079	6.577698e-41	-401.8193	-80.05
2689.838	1.82069e-41	-407.3976	-80.04
2689.597	4.556626e-41	-403.4136	-80.03
2689.356	8.703658e-41	-400.603	-80.02
2689.115	8.260425e-41	-400.83	-80.01
2688.874	9.437218e-42	-410.2516	-80
2688.633	2.303838e-41	-406.3755	-79.99
2688.392	5.158277e-42	-412.875	-79.98
2688.151	3.277322e-41	-404.8448	-79.97
2687.91	1.598273e-41	-407.9635	-79.96
2687.669	4.88035e-41	-403.1155	-79.95
2687.428	2.213124e-41	-406.5499	-79.94
2687.188	3.066573e-41	-405.1335	-79.93
2686.947	1.082866e-41	-409.6543	-79.92
2686.706	3.008402e-41	-405.2166	-79.91
2686.466	7.267735e-42	-411.386	-79.9
2686.225	4.579077e-41	-403.3922	-79.89
2685.985	2.283784e-41	-406.4134	-79.88
2685.744	2.800951e-41	-405.5269	-79.87
2685.504	6.854622e-41	-401.6402	-79.86
2685.263	6.544154e-41	-401.8415	-79.85
2685.023	1.642271e-41	-407.8456	-79.84
2684.783	3.729696e-41	-404.2833	-79.83
2684.543	4.81827e-41	-403.1711	-79.82
2684.302	7.743879e-41	-401.1104	-79.81
2684.062	5.64797e-41	-402.4811	-79.8
2683.822	1.758775e-41	-407.5479	-79.79
2683.582	2.397673e-41	-406.2021	-79.78
2683.342	4.819868e-41	-403.1696	-79.77
2683.102	3.855989e-41	-404.1386	-79.76
2682.862	3.634058e-41	-404.3961	-79.75
2682.622	6.537641e-41	-401.8458	-79.74
2682.382	4.198698e-41	-403.7689	-79.73
2682.142	8.005719e-41	-400.966	-79.72
2681.903	7.934838e-41	-401.0046	-79.71
2681.663	6.045059e-41	-402.186	-79.7
2681.423	1.784906e-40	-397.4838	-79.69
2681.184	6.733475e-41	-401.7176	-79.68
2680.944	9.045624e-41	-400.4356	-79.67
2680.704	5.051917e-41	-402.9654	-79.66
2680.465	8.005073e-41	-400.9663	-79.65
2680.225	1.715424e-40	-397.6563	-79.64
2679.986	9.917293e-41	-400.0361	-79.63
2679.747	6.118828e-41	-402.1333	-79.62
2679.507	9.247636e-41	-400.3397	-79.61
2679.268	1.081936e-40	-399.658	-79.6
2679.029	2.281123e-40	-396.4185	-79.59
2678.79	2.438159e-41	-406.1294	-79.58
2678.55	1.345354e-40	-398.7116	-79.57
2678.311	2.261058e-41	-406.4569	-79.56
2678.072	9.858362e-41	-400.062	-79.55
2677.833	3.094799e-40	-395.0937	-79.54
2677.594	1.699053e-40	-397.6979	-79.53
2677.355	3.441157e-41	-404.633	-79.52
2677.116	2.06853e-40	-396.8434	-79.51
2676.877	2.014526e-40	-396.9583	-79.5
2676.638	2.52741e-40	-395.9732	-79.49
2676.4	2.077261e-40	-396.8251	-79.48
2676.161	1.318691e-40	-398.7986	-79.47
2675.922	1.610252e-40	-397.9311	-79.46
2675.684	1.34897e-40	-398.7	-79.45
2675.445	2.000023e-40	-396.9896	-79.44
2675.206	2.610528e-40	-395.8327	-79.43
2674.968	1.672465e-40	-397.7664	-79.42
2674.729	3.229926e-40	-394.9081	-79.41
2674.491	2.020445e-40	-396.9455	-79.4
2674.252	3.166882e-40	-394.9937	-79.39
2674.014	2.097138e-40	-396.7837	-79.38
2673.776	2.66659e-40	-395.7404	-79.37
2673.538	9.781725e-42	-410.0958	-79.36
2673.299	3.651741e-42	-414.375	-79.35
2673.061	1.496075e-41	-408.2505	-79.34
2672.823	1.627961e-41	-407.8836	-79.33
2672.585	1.801945e-41	-407.4426	-79.32
2672.347	1.220342e-41	-409.1352	-79.31
2672.109	2.269296e-41	-406.4411	-79.3
2671.871	8.078143e-43	-420.9269	-79.29
2671.633	3.294572e-41	-404.822	-79.28
2671.395	1.518547e-41	-408.1857	-79.27
2671.157	6.923095e-41	-401.597	-79.26
2670.919	7.308402e-42	-411.3618	-79.25
2670.681	2.264694e-42	-416.4499	-79.24
2670.444	9.903156e-42	-410.0423	-79.23
2670.206	3.404112e-41	-404.68	-79.22
2669.968	2.777499e-41	-405.5635	-79.21
2669.731	3.200103e-41	-404.9484	-79.2
2669.493	1.012481e-41	-409.9461	-79.19
2669.256	6.664356e-42	-411.7624	-79.18
2669.018	1.424017e-41	-408.4648	-79.17
2668.781	4.479057e-41	-403.4881	-79.16
2668.543	1.088099e-41	-409.6333	-79.15
2668.306	1.586877e-41	-407.9946	-79.14
2668.069	2.741998e-41	-405.6193	-79.13
2667.831	1.627617e-41	-407.8845	-79.12
2667.594	3.388432e-41	-404.7	-79.11
2667.357	2.054126e-41	-406.8737	-79.1
2667.12	7.595603e-42	-411.1944	-79.09
2666.883	2.67049e-41	-405.7341	-79.08
2666.646	2.337287e-41	-406.3129	-79.07
2666.409	2.039744e-41	-406.9042	-79.06
2666.172	4.233199e-41	-403.7333	-79.05
2665.935	6.04716e-43	-422.1845	-79.04
2665.698	1.717318e-41	-407.6515	-79.03
2665.461	2.67362e-42	-415.729	-79.02
2665.224	2.05923e-41	-406.863	-79.01
2664.988	1.373871e-41	-408.6205	-79
2664.751	4.9052e-41	-403.0934	-78.99
2664.514	7.591012e-41	-401.197	-78.98
2664.278	3.840116e-41	-404.1566	-78.97
2664.041	1.863738e-41	-407.2962	-78.96
2663.804	6.537397e-42	-411.846	-78.95
2663.568	1.733546e-41	-407.6106	-78.94
2663.331	6.813842e-42	-411.6661	-78.93
2663.095	2.924575e-43	-425.3394	-78.92
2662.859	1.292689e-41	-408.8851	-78.91
2662.622	5.155595e-41	-402.8772	-78.9
2662.386	4.383352e-41	-403.5819	-78.89
2662.15	1.739758e-41	-407.5951	-78.88
2661.914	3.060905e-41	-405.1415	-78.87
2661.677	8.16066e-42	-410.8827	-78.86
2661.441	1.864087e-41	-407.2953	-78.85
2661.205	1.463839e-41	-408.3451	-78.84
2660.969	1.701374e-41	-407.692	-78.83
2660.733	8.665298e-42	-410.6222	-78.82
2660.497	3.776337e-41	-404.2293	-78.81
2660.261	2.93922e-41	-405.3177	-78.8
2660.025	5.780695e-41	-402.3802	-78.79
2659.789	1.725145e-41	-407.6317	-78.78
2659.554	4.77989e-41	-403.2058	-78.77
2659.318	3.900561e-41	-404.0887	-78.76
2659.082	1.280962e-40	-398.9246	-78.75
2658.847	5.092629e-41	-402.9306	-78.74
2658.611	4.5673e-41	-403.4034	-78.73
2658.375	1.484672e-42	-418.2837	-78.72
2658.14	3.568272e-42	-414.4754	-78.71
2657.904	3.288119e-42	-414.8305	-78.7
2657.669	9.809794e-42	-410.0834	-78.69
2657.433	7.099677e-42	-411.4876	-78.68
2657.198	2.637793e-41	-405.7876	-78.67
2656.963	1.481752e-41	-408.2922	-78.66
2656.727	3.226895e-41	-404.9122	-78.65
2656.492	5.922106e-42	-412.2752	-78.64
2656.257	2.684018e-41	-405.7121	-78.63
2656.022	2.664307e-42	-415.7442	-78.62
2655.787	9.917288e-42	-410.0361	-78.61
2655.552	1.285451e-42	-418.9094	-78.6
2655.317	2.056301e-41	-406.8691	-78.59
2655.082	5.473901e-41	-402.617	-78.58
2654.847	2.001785e-41	-406.9858	-78.57
2654.612	8.595959e-42	-410.6571	-78.56
2654.377	5.613779e-42	-412.5074	-78.55
2654.142	1.062864e-41	-409.7352	-78.54
2653.907	1.78755e-41	-407.4774	-78.53
2653.672	2.034848e-41	-406.9147	-78.52
2653.438	3.199157e-42	-414.9496	-78.51
2653.203	1.298555e-41	-408.8654	-78.5
2652.968	5.922529e-41	-402.2749	-78.49
2652.734	2.87662e-41	-405.4112	-78.48
2652.499	2.007368e-41	-406.9737	-78.47
2652.265	1.621973e-41	-407.8996	-78.46
2652.03	4.564413e-41	-403.4062	-78.45
2651.796	1.026969e-41	-409.8844	-78.44
2651.561	3.098256e-41	-405.0888	-78.43
2651.327	5.969757e-41	-402.2404	-78.42
2651.093	4.091801e-41	-403.8809	-78.41
2650.859	9.403834e-42	-410.267	-78.4
2650.624	6.932192e-42	-411.5913	-78.39
2650.39	6.756531e-42	-411.7028	-78.38
2650.156	2.662152e-41	-405.7477	-78.37
2649.922	2.57874e-41	-405.8859	-78.36
2649.688	6.794115e-41	-401.6787	-78.35
2649.454	1.460396e-41	-408.3553	-78.34
2649.22	1.06471e-41	-409.7277	-78.33
2648.986	3.223851e-41	-404.9163	-78.32
2648.752	5.362949e-41	-402.706	-78.31
2648.518	9.607615e-42	-410.1738	-78.3
2648.284	3.400525e-41	-404.6845	-78.29
2648.051	1.787855e-41	-407.4767	-78.28
2647.817	1.757214e-41	-407.5518	-78.27
2647.583	6.015674e-41	-402.2072	-78.26
2647.35	3.501367e-41	-404.5576	-78.25
2647.116	8.743484e-42	-410.5832	-78.24
2646.883	2.987178e-41	-405.2474	-78.23
2646.649	8.275844e-41	-400.8219	-78.22
2646.416	2.795821e-41	-405.5349	-78.21
2646.182	8.093219e-42	-410.9188	-78.2
2645.949	1.502934e-41	-408.2306	-78.19
2645.715	7.304713e-41	-401.364	-78.18
2645.482	8.255194e-41	-400.8327	-78.17
2645.249	4.800794e-41	-403.1869	-78.16
2645.016	6.675534e-41	-401.7551	-78.15
2644.782	2.744725e-41	-405.615	-78.14
2644.549	6.069353e-41	-402.1686	-78.13
2644.316	7.132457e-41	-401.4676	-78.12
2644.083	9.655474e-41	-400.1523	-78.11
2643.85	5.547986e-41	-402.5586	-78.1
2643.617	6.50118e-41	-401.8701	-78.09
2643.384	1.956336e-43	-427.0856	-78.08
2643.151	4.233969e-42	-413.7325	-78.07
2642.918	2.323709e-41	-406.3382	-78.06
2642.686	3.611881e-42	-414.4227	-78.05
2642.453	5.635327e-42	-412.4908	-78.04
2642.22	1.502885e-41	-408.2307	-78.03
2641.987	9.183756e-46	-450.3698	-78.02
2641.755	8.452722e-42	-410.73	-78.01
2641.522	1.817076e-41	-407.4063	-78
2641.29	2.108061e-41	-406.7612	-77.99
2641.057	2.717413e-41	-405.6584	-77.98
2640.825	1.571411e-41	-408.0371	-77.97
2640.592	4.601546e-42	-413.371	-77.96
2640.36	8.431961e-42	-410.7407	-77.95
2640.127	4.661319e-41	-403.3149	-77.94
2639.895	2.309849e-41	-406.3642	-77.93
2639.663	3.401699e-42	-414.683	-77.92
2639.431	3.158448e-43	-425.0053	-77.91
2639.198	2.723365e-41	-405.6489	-77.9
2638.966	1.147018e-41	-409.4043	-77.89
2638.734	6.58213e-42	-411.8163	-77.88
2638.502	1.203985e-41	-409.1938	-77.87
2638.27	1.795691e-41	-407.4577	-77.86
2638.038	3.404195e-41	-404.6799	-77.85
2637.806	2.433689e-41	-406.1373	-77.84
2637.574	2.652685e-41	-405.7631	-77.83
2637.342	1.976276e-41	-407.0415	-77.82
2637.11	1.994564e-41	-407.0015	-77.81
2636.879	2.777795e-41	-405.563	-77.8
2636.647	5.558748e-41	-402.5502	-77.79
2636.415	7.165901e-42	-411.4473	-77.78
2636.183	1.781086e-41	-407.4932	-77.77
2635.952	1.272519e-41	-408.9534	-77.76
2635.72	7.448653e-42	-411.2792	-77.75
2635.489	4.363331e-42	-413.6018	-77.74
2635.257	2.051269e-41	-406.8798	-77.73
2635.026	9.853004e-42	-410.0643	-77.72
2634.794	2.1439e-41	-406.688	-77.71
2634.563	3.249653e-41	-404.8816	-77.7
2634.332	1.383902e-41	-408.5889	-77.69
2634.1	2.939672e-41	-405.317	-77.68
2633.869	3.617726e-41	-404.4156	-77.67
2633.638	1.317897e-41	-408.8012	-77.66
2633.407	3.326061e-41	-404.7807	-77.65
2633.175	8.280748e-42	-410.8193	-77.64
2632.944	1.291664e-41	-408.8885	-77.63
2632.713	2.94851e-41	-405.304	-77.62
2632.482	6.272824e-41	-402.0254	-77.61
2632.251	2.93214e-41	-405.3282	-77.6
2632.02	3.69386e-41	-404.3252	-77.59
2631.789	5.795117e-41	-402.3694	-77.58
2631.559	1.223888e-41	-409.1226	-77.57
2631.328	1.309315e-41	-408.8296	-77.56
2631.097	5.142893e-41	-402.8879	-77.55
2630.866	4.943996e-41	-403.0592	-77.54
2630.636	7.623911e-41	-401.1782	-77.53
2630.405	1.880874e-41	-407.2564	-77.52
2630.174	6.194568e-41	-402.0799	-77.51
2629.944	6.831401e-41	-401.6549	-77.5
2629.713	4.701063e-41	-403.278	-77.49
2629.483	4.461751e-41	-403.5049	-77.48
2629.252	9.663678e-41	-400.1486	-77.47
2629.022	1.132804e-40	-399.4585	-77.46
2628.791	6.106052e-41	-402.1424	-77.45
2628.561	3.495373e-41	-404.5651	-77.44
2628.331	4.354113e-42	-413.611	-77.43
2628.101	1.116554e-41	-409.5212	-77.42
2627.87	4.111415e-41	-403.8601	-77.41
2627.64	1.630016e-41	-407.8781	-77.4
2627.41	5.133739e-41	-402.8957	-77.39
2627.18	5.795311e-41	-402.3692	-77.38
2626.95	2.776215e-41	-405.5655	-77.37
2626.72	4.648779e-41	-403.3266	-77.36
2626.49	2.243102e-41	-406.4915	-77.35
2626.26	9.11909e-41	-400.4005	-77.34
2626.03	6.118348e-41	-402.1337	-77.33
2625.8	6.730034e-41	-401.7198	-77.32
2625.571	3.921484e-41	-404.0655	-77.31
2625.341	1.2959e-40	-398.8743	-77.3
2625.111	2.425048e-40	-396.1528	-77.29
2624.881	5.907246e-41	-402.2861	-77.28
2624.652	1.091421e-40	-399.6201	-77.27
2624.422	1.01971e-40	-399.9152	-77.26
2624.193	1.00936e-40	-399.9595	-77.25
2623.963	6.836906e-41	-401.6514	-77.24
2623.733	9.013704e-41	-400.451	-77.23
2623.504	6.147818e-41	-402.1128	-77.22
2623.275	1.567742e-40	-398.0473	-77.21
2623.045	3.198517e-40	-394.9505	-77.2
2622.816	2.001636e-40	-396.9861	-77.19
2622.587	1.527081e-40	-398.1614	-77.18
2622.357	2.755922e-40	-395.5973	-77.17
2622.128	2.211243e-40	-396.5536	-77.16
2621.899	1.772363e-40	-397.5145	-77.15
2621.67	3.104017e-40	-395.0808	-77.14
2621.441	1.399527e-40	-398.5402	-77.13
2621.212	2.976246e-40	-395.2633	-77.12
2620.983	1.504227e-40	-398.2269	-77.11
2620.754	2.05949e-40	-396.8624	-77.1
2620.525	2.256263e-40	-396.4661	-77.09
2620.296	2.618673e-40	-395.8192	-77.08
2620.067	2.656539e-40	-395.7568	-77.07
2619.838	5.258983e-40	-392.791	-77.06
2619.61	3.183304e-40	-394.9712	-77.05
2619.381	5.715205e-40	-392.4297	-77.04
2619.152	4.557641e-40	-393.4126	-77.03
2618.924	4.418001e-40	-393.5477	-77.02
2618.695	3.665338e-40	-394.3589	-77.01
2618.466	8.38863e-40	-390.7631	-77
2618.238	3.937015e-40	-394.0483	-76.99
2618.009	9.083357e-40	-390.4175	-76.98
2617.781	5.578688e-40	-392.5347	-76.97
2617.553	6.316606e-40	-391.9952	-76.96
2617.324	7.456471e-40	-391.2747	-76.95
2617.096	9.842967e-40	-390.0687	-76.94
2616.868	6.335376e-40	-391.9823	-76.93
2616.639	6.010099e-40	-392.2112	-76.92
2616.411	5.229217e-40	-392.8156	-76.91
2616.183	6.763489e-40	-391.6983	-76.9
2615.955	7.107363e-40	-391.4829	-76.89
2615.727	7.098831e-40	-391.4881	-76.88
2615.499	5.610216e-40	-392.5102	-76.87
2615.271	1.09163e-39	-389.6192	-76.86
2615.043	8.119454e-40	-390.9047	-76.85
2614.815	6.46525e-40	-391.8941	-76.84
2614.587	6.405637e-40	-391.9344	-76.83
2614.359	8.671724e-40	-390.6189	-76.82
2614.131	8.897092e-40	-390.5075	-76.81
2613.903	2.456109e-42	-416.0975	-76.8
2613.676	6.171912e-42	-412.0958	-76.79
2613.448	2.428424e-41	-406.1468	-76.78
2613.22	9.76925e-41	-400.1014	-76.77
2612.993	5.910753e-42	-412.2836	-76.76
2612.765	1.859672e-42	-417.3056	-76.75
2612.538	5.141689e-41	-402.8889	-76.74
2612.31	2.409073e-41	-406.1815	-76.73
2612.083	3.917523e-41	-404.0699	-76.72
2611.855	9.576231e-42	-410.1881	-76.71
2611.628	1.804492e-41	-407.4365	-76.7
2611.401	2.777446e-42	-415.5635	-76.69
2611.173	5.090878e-41	-402.9321	-76.68
2610.946	6.174687e-41	-402.0939	-76.67
2610.719	9.347573e-41	-400.293	-76.66
2610.492	9.940956e-41	-400.0257	-76.65
2610.265	2.053044e-41	-406.876	-76.64
2610.037	2.128912e-41	-406.7184	-76.63
2609.81	5.262923e-42	-412.7877	-76.62
2609.583	4.028234e-41	-403.9489	-76.61
2609.356	1.627653e-40	-397.8844	-76.6
2609.129	9.843351e-44	-430.0686	-76.59
2608.903	8.974172e-42	-410.4701	-76.58
2608.676	5.535736e-42	-412.5682	-76.57
2608.449	1.415374e-41	-408.4913	-76.56
2608.222	2.901551e-42	-415.3737	-76.55
2607.995	6.07871e-42	-412.1619	-76.54
2607.769	2.755906e-41	-405.5974	-76.53
2607.542	8.211335e-41	-400.8559	-76.52
2607.315	4.190274e-41	-403.7776	-76.51
2607.089	2.894875e-41	-405.3837	-76.5
2606.862	8.523628e-41	-400.6938	-76.49
2606.636	2.766146e-42	-415.5812	-76.48
2606.409	2.491401e-41	-406.0356	-76.47
2606.183	2.220099e-41	-406.5363	-76.46
2605.956	3.418686e-41	-404.6614	-76.45
2605.73	1.669739e-41	-407.7735	-76.44
2605.504	6.159674e-42	-412.1044	-76.43
2605.278	2.095828e-41	-406.7864	-76.42
2605.051	3.969123e-41	-404.0131	-76.41
2604.825	3.358656e-41	-404.7383	-76.4
2604.599	1.710567e-41	-407.6686	-76.39
2604.373	1.528785e-41	-408.1565	-76.38
2604.147	4.213009e-41	-403.7541	-76.37
2603.921	1.366451e-41	-408.6441	-76.36
2603.695	3.701007e-41	-404.3168	-76.35
2603.469	2.028084e-41	-406.9291	-76.34
2603.243	8.61826e-41	-400.6458	-76.33
2603.017	1.285936e-41	-408.9078	-76.32
2602.791	1.522261e-41	-408.1751	-76.31
2602.565	4.70563e-41	-403.2738	-76.3
2602.34	2.396445e-41	-406.2043	-76.29
2602.114	1.9127e-41	-407.1835	-76.28
2601.888	2.270658e-41	-406.4385	-76.27
2601.663	6.869183e-41	-401.6309	-76.26
2601.437	4.391295e-41	-403.5741	-76.25
2601.211	3.062547e-41	-405.1392	-76.24
2600.986	3.238636e-41	-404.8964	-76.23
2600.76	5.911135e-41	-402.2833	-76.22
2600.535	4.540046e-42	-413.4294	-76.21
2600.31	5.507946e-41	-402.5901	-76.2
2600.084	5.395511e-41	-402.6797	-76.19
2599.859	4.876971e-41	-403.1185	-76.18
2599.634	5.045609e-41	-402.9709	-76.17
2599.408	2.529708e-42	-415.9693	-76.16
2599.183	3.471754e-42	-414.5945	-76.15
2598.958	2.23918e-42	-416.4991	-76.14
2598.733	5.371667e-42	-412.6989	-76.13
2598.508	1.205221e-42	-419.1893	-76.12
2598.283	5.99825e-42	-412.2198	-76.11
2598.058	2.887118e-41	-405.3954	-76.1
2597.833	6.847692e-42	-411.6446	-76.09
2597.608	1.756852e-41	-407.5526	-76.08
2597.383	1.054466e-41	-409.7697	-76.07
2597.158	1.94052e-41	-407.1208	-76.06
