2735.707	2.001592e-10	-96.98624	-81.91
2735.457	9.507937e-11	-100.2191	-81.9
2735.208	1.634331e-10	-97.8666	-81.89
2734.958	4.210898e-11	-103.7563	-81.88
2734.709	2.157925e-10	-96.65964	-81.87
2734.46	6.489816e-11	-101.8777	-81.86
2734.211	2.586928e-11	-105.8722	-81.85
2733.961	2.317462e-10	-96.34987	-81.84
2733.712	3.209725e-10	-94.93532	-81.83
2733.463	1.577347e-10	-98.02073	-81.82
2733.214	6.646187e-11	-101.7743	-81.81
2732.965	7.900794e-11	-101.0233	-81.8
2732.716	5.741463e-11	-102.4098	-81.79
2732.467	5.518975e-11	-102.5814	-81.78
2732.219	1.419069e-11	-108.48	-81.77
2731.97	3.192961e-11	-104.9581	-81.76
2731.721	6.021582e-11	-102.2029	-81.75
2731.472	4.153666e-10	-93.81568	-81.74
2731.224	5.447841e-11	-102.6378	-81.73
2730.975	4.520705e-11	-103.4479	-81.72
2730.726	4.585738e-11	-103.3859	-81.71
2730.478	1.765345e-10	-97.5317	-81.7
2730.229	1.259538e-11	-108.9979	-81.69
2729.981	1.868386e-11	-107.2853	-81.68
2729.732	7.582608e-12	-111.2018	-81.67
2729.484	3.438619e-10	-94.63616	-81.66
2729.236	3.140427e-10	-95.03011	-81.65
2728.987	2.912836e-11	-105.3568	-81.64
2728.739	3.726319e-10	-94.2872	-81.63
2728.491	3.155602e-11	-105.0092	-81.62
2728.243	2.934486e-11	-105.3247	-81.61
2727.995	2.880818e-10	-95.40484	-81.6
2727.747	1.291461e-10	-98.88919	-81.59
2727.499	8.909976e-11	-100.5012	-81.58
2727.251	2.526651e-11	-105.9745	-81.57
2727.003	6.958928e-11	-101.5746	-81.56
2726.755	2.573474e-10	-95.8948	-81.55
2726.507	1.292816e-10	-98.88463	-81.54
2726.26	2.529641e-10	-95.96941	-81.53
2726.012	9.261954e-11	-100.333	-81.52
2725.764	5.043556e-11	-102.9726	-81.51
2725.516	1.157921e-10	-99.36321	-81.5
2725.269	3.381781e-10	-94.70855	-81.49
2725.021	5.56275e-11	-102.5471	-81.48
2724.774	2.511363e-11	-106.0009	-81.47
2724.526	5.404997e-11	-102.672	-81.46
2724.279	1.074996e-10	-99.68593	-81.45
2724.032	6.866171e-11	-101.6329	-81.44
2723.784	2.522939e-10	-95.98093	-81.43
2723.537	2.480327e-10	-96.05491	-81.42
2723.29	2.470223e-10	-96.07264	-81.41
2723.043	3.192607e-11	-104.9585	-81.4
2722.795	1.769956e-10	-97.52037	-81.39
2722.548	3.093701e-11	-105.0952	-81.38
2722.301	1.120153e-10	-99.50723	-81.37
2722.054	1.565096e-10	-98.05459	-81.36
2721.807	1.690228e-10	-97.72055	-81.35
2721.56	8.953413e-11	-100.4801	-81.34
2721.314	4.537341e-11	-103.432	-81.33
2721.067	5.462289e-12	-112.6263	-81.32
2720.82	2.877115e-12	-115.4104	-81.31
2720.573	2.810641e-10	-95.51195	-81.3
2720.326	5.836912e-11	-102.3382	-81.29
2720.08	1.838325e-10	-97.35578	-81.28
2719.833	1.015302e-11	-109.934	-81.27
2719.587	3.513999e-10	-94.54198	-81.26
2719.34	1.412538e-10	-98.5	-81.25
2719.094	9.720647e-11	-100.123	-81.24
2718.847	4.892891e-10	-93.10434	-81.23
2718.601	8.231551e-11	-100.8452	-81.22
2718.355	1.223375e-10	-99.1244	-81.21
2718.108	1.022177e-10	-99.90474	-81.2
2717.862	1.761049e-10	-97.54228	-81.19
2717.616	6.018639e-10	-92.20502	-81.18
2717.37	7.131946e-11	-101.4679	-81.17
2717.123	1.43546e-10	-98.43009	-81.16
2716.877	1.031606e-10	-99.86486	-81.15
2716.631	1.493618e-10	-98.25761	-81.14
2716.385	2.384243e-10	-96.22649	-81.13
2716.139	2.650381e-10	-95.76692	-81.12
2715.894	1.584243e-10	-98.00178	-81.11
2715.648	3.06525e-11	-105.1353	-81.1
2715.402	1.200965e-10	-99.2047	-81.09
2715.156	7.256986e-11	-101.3924	-81.08
2714.91	1.300427e-10	-98.85914	-81.07
2714.665	1.048376e-10	-99.79483	-81.06
2714.419	2.359053e-11	-106.2726	-81.05
2714.174	2.318809e-10	-96.34735	-81.04
2713.928	9.687016e-11	-100.1381	-81.03
2713.683	3.659228e-11	-104.3661	-81.02
2713.437	8.818083e-11	-100.5463	-81.01
2713.192	1.26177e-10	-98.9902	-81
2712.946	1.057613e-11	-109.7567	-80.99
2712.701	4.440276e-10	-93.5259	-80.98
2712.456	4.948093e-11	-103.0556	-80.97
2712.211	9.34071e-11	-100.2962	-80.96
2711.965	3.518613e-11	-104.5363	-80.95
2711.72	2.437958e-10	-96.12974	-80.94
2711.475	1.718946e-10	-97.64738	-80.93
2711.23	1.981325e-11	-107.0304	-80.92
2710.985	2.369e-11	-106.2543	-80.91
2710.74	2.212009e-10	-96.55213	-80.9
2710.495	1.135933e-10	-99.44647	-80.89
2710.25	1.668431e-10	-97.77692	-80.88
2710.006	9.170038e-12	-110.3763	-80.87
2709.761	1.946959e-10	-97.10643	-80.86
2709.516	4.027104e-11	-103.9501	-80.85
2709.271	2.268173e-11	-106.4432	-80.84
2709.027	7.648699e-11	-101.1641	-80.83
2708.782	1.161319e-10	-99.35049	-80.82
2708.537	3.835036e-11	-104.1623	-80.81
2708.293	5.199903e-10	-92.84005	-80.8
2708.049	2.091002e-10	-96.79646	-80.79
2707.804	3.647041e-10	-94.38059	-80.78
2707.56	4.772987e-11	-103.2121	-80.77
2707.315	4.225132e-11	-103.7416	-80.76
2707.071	9.235008e-11	-100.3456	-80.75
2706.827	1.201766e-10	-99.2018	-80.74
2706.583	1.211851e-10	-99.16551	-80.73
2706.338	1.07194e-10	-99.6983	-80.72
2706.094	8.94758e-11	-100.4829	-80.71
2705.85	4.226817e-11	-103.7399	-80.7
2705.606	1.164526e-10	-99.33851	-80.69
2705.362	1.253027e-10	-99.02039	-80.68
2705.118	1.030296e-10	-99.87038	-80.67
2704.874	1.547377e-10	-98.10404	-80.66
2704.631	2.939188e-11	-105.3177	-80.65
2704.387	4.48481e-11	-103.4826	-80.64
2704.143	1.131777e-10	-99.46239	-80.63
2703.899	3.499331e-10	-94.56015	-80.62
2703.656	1.07092e-11	-109.7024	-80.61
2703.412	1.791354e-10	-97.46819	-80.6
2703.168	6.904066e-11	-101.609	-80.59
2702.925	2.592225e-10	-95.86327	-80.58
2702.681	2.055281e-10	-96.87129	-80.57
2702.438	2.974713e-11	-105.2655	-80.56
2702.194	7.438952e-12	-111.2849	-80.55
2701.951	1.393861e-10	-98.55781	-80.54
2701.708	1.083392e-10	-99.65214	-80.53
2701.464	8.369746e-10	-90.77288	-80.52
2701.221	8.151344e-11	-100.8877	-80.51
2700.978	2.908558e-10	-95.36322	-80.5
2700.735	1.979453e-11	-107.0345	-80.49
2700.492	2.058364e-10	-96.86478	-80.48
2700.249	1.020951e-10	-99.90995	-80.47
2700.006	8.836371e-11	-100.5373	-80.46
2699.763	2.068886e-10	-96.84263	-80.45
2699.52	1.769236e-10	-97.52214	-80.44
2699.277	6.26664e-11	-102.0297	-80.43
2699.034	8.498305e-10	-90.70668	-80.42
2698.791	3.941015e-10	-94.04392	-80.41
2698.548	1.615578e-10	-97.91672	-80.4
2698.306	1.235844e-10	-99.08036	-80.39
2698.063	3.665986e-10	-94.35809	-80.38
2697.82	1.083662e-09	-89.65106	-80.37
2697.578	3.460859e-11	-104.6082	-80.36
2697.335	4.020814e-10	-93.95686	-80.35
2697.093	3.065127e-10	-95.13551	-80.34
2696.85	1.64085e-10	-97.84931	-80.33
2696.608	1.972914e-10	-97.04892	-80.32
2696.365	1.912507e-11	-107.184	-80.31
2696.123	2.735302e-10	-95.62995	-80.3
2695.881	1.965458e-10	-97.06536	-80.29
2695.639	1.239759e-10	-99.06663	-80.28
2695.396	2.778339e-11	-105.5621	-80.27
2695.154	3.935532e-10	-94.04997	-80.26
2694.912	2.169326e-11	-106.6368	-80.25
2694.67	3.454361e-10	-94.61632	-80.24
2694.428	1.028287e-10	-99.87885	-80.23
2694.186	7.108816e-11	-101.482	-80.22
2693.944	4.366568e-12	-113.5986	-80.21
2693.702	2.553175e-12	-115.9292	-80.2
2693.46	1.180852e-10	-99.27805	-80.19
2693.219	1.013369e-10	-99.94232	-80.18
2692.977	8.980454e-12	-110.467	-80.17
2692.735	4.959749e-11	-103.0454	-80.16
2692.494	2.196688e-11	-106.5823	-80.15
2692.252	5.054407e-10	-92.9633	-80.14
2692.01	1.424527e-10	-98.46329	-80.13
