-40.52	-1.2309e-053	-1.8436e-025
-40.517	-1.2306e-053	-1.8432e-025
-40.515	-1.2303e-053	-1.8428e-025
-40.512	-1.2301e-053	-1.8424e-025
-40.51	-1.2298e-053	-1.842e-025
-40.507	-1.2295e-053	-1.8416e-025
-40.505	-1.2293e-053	-1.8412e-025
-40.502	-1.229e-053	-1.8408e-025
-40.5	-1.2287e-053	-1.8404e-025
-40.497	-1.2284e-053	-1.84e-025
-40.495	-1.2282e-053	-1.8396e-025
-40.492	-1.2279e-053	-1.8392e-025
-40.49	-1.2276e-053	-1.8388e-025
-40.487	-1.2274e-053	-1.8383e-025
-40.485	-1.2271e-053	-1.8379e-025
-40.482	-1.2268e-053	-1.8375e-025
-40.48	-1.2265e-053	-1.8371e-025
-40.477	-1.2263e-053	-1.8367e-025
-40.475	-1.226e-053	-1.8363e-025
-40.472	-1.2257e-053	-1.8359e-025
-40.47	-1.2254e-053	-1.8355e-025
-40.467	-1.2252e-053	-1.8351e-025
-40.465	-1.2249e-053	-1.8347e-025
-40.462	-1.2246e-053	-1.8343e-025
-40.46	-1.2244e-053	-1.8339e-025
-40.457	-1.2241e-053	-1.8335e-025
-40.455	-1.2238e-053	-1.8331e-025
-40.452	-1.2235e-053	-1.8326e-025
-40.45	-1.2233e-053	-1.8322e-025
-40.447	-1.223e-053	-1.8318e-025
-40.445	-1.2227e-053	-1.8314e-025
-40.442	-1.2225e-053	-1.831e-025
-40.44	-1.2222e-053	-1.8306e-025
-40.437	-1.2219e-053	-1.8302e-025
-40.435	-1.2216e-053	-1.8298e-025
-40.432	-1.2214e-053	-1.8294e-025
-40.43	-1.2211e-053	-1.829e-025
-40.427	-1.2208e-053	-1.8286e-025
-40.425	-1.2206e-053	-1.8282e-025
-40.422	-1.2203e-053	-1.8278e-025
-40.42	-1.22e-053	-1.8274e-025
-40.417	-1.2197e-053	-1.8269e-025
-40.415	-1.2195e-053	-1.8265e-025
-40.412	-1.2192e-053	-1.8261e-025
